datetime,instrument,open,high,low,close,volume,ret,log_return,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_width_20,bb_pos_20,volatility_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,funding_rate,funding_rate_zscore,open_interest,oi_change,oi_rsi,btc_corr_24h,natr_14,buy_stars,sell_stars,volume_usd_4h,liquidation_long_usd,liquidation_short_usd,liquidation_long_to_volume_4h,liquidation_short_to_volume_4h,token_net_flow_4h,stablecoin_net_flow_4h,token_net_flow_24h,stablecoin_net_flow_24h,future_4h_ret,future_24h_ret
2025-04-26 16:00:00,BNB,608.2,609.6,606.9,608.4,453.932803,0.0003288391976321,0.0003287851418733,604.86,603.425,598.6883333333334,1,0.0158624144264485,1.059197491798841,0.9256357009581906,0.1335617908406503,6.235073544702574,0.020579145459233,0.9006290609472432,0.0052612403190469,57.69011379267511,2032.3803589000004,0.2233503197431435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102483128611153,0,0,453.932803,,,,,,,,,-0.0018080210387902,-0.0041862329669671
2025-04-26 16:00:00,DOGE,0.1825,0.18254,0.18034,0.1812,54770563.394381,-0.007068880486602,-0.0070939833918447,0.183588,0.1803185,0.1672563333333333,1,0.0009943652635069,0.0037116729432975,0.0043718818237686,-0.0006602088804711,0.0048335013886051,0.0833044029029149,0.5586832387606243,0.0150839391831671,57.11591259347107,113570122.07859166,0.4822620808356552,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.026674952475746,0,0,54770563.394381,,,,,,,,,0.0041390728476822,0.0061889210481173
2025-04-26 16:00:00,ETH,1800.24,1814.99,1795.71,1813.1,10085.615524,0.0071378975142339,0.0071125433027867,1799.448,1783.6050000000002,1675.318166666667,1,0.0284291370293479,29.58471902983638,33.06989353707997,-3.485174507243592,35.643832070389394,0.0392950625822648,0.9208348861799888,0.0070590767798917,66.686074079468,36268.9040075,0.2780788612171575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196590546965911,0,1,10085.615524,,,,,,,,,0.0042468700016546,-0.0028576902580025
2025-04-26 20:00:00,BNB,608.5,609.4,606.6,607.3,568.035859,-0.0018080210387902,-0.0018096574816081,605.8,603.4350000000001,599.0933333333334,1,0.0091392489199069,1.1944496903890922,0.9793984988443708,0.2150511915447213,5.989711148652386,0.0206591446941762,0.8100321018914051,0.0050418699446513,55.73797692987055,1827.10903855,0.3108932455672132,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0098628538591345,0,0,568.035859,,,,,,,,,-0.006915857072287,-0.0060097734996524
2025-04-26 20:00:00,DOGE,0.18118,0.18245,0.18017,0.18195,44515081.66061,0.0041390728476822,0.0041305304492899,0.182638,0.180492,0.1677101666666667,1,-0.0033413672217352,0.0034483538347971,0.0041871762259743,-0.0007388223911771,0.0046511084322762,0.0830293020333998,0.5972899946550309,0.0143011725570038,58.3927278224478,102565007.76767635,0.4340182156612583,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0255625635189681,0,0,44515081.66061,,,,,,,,,-0.0133553173948886,-0.0141880145457386
2025-04-26 20:00:00,ETH,1813.1,1831.35,1805.51,1820.8,10869.506586,0.0042468700016546,0.0042378775002487,1804.088,1784.9045,1679.3755,1,0.028869136751219,29.82461278847313,32.4208373873586,-2.5962245988854704,34.94355835107586,0.0430028588206202,0.9676572745701654,0.0070938585490417,68.15193026636533,31866.78024475,0.3410920871991996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191913215900021,0,1,10869.506586,,,,,,,,,-0.0060852372583479,-0.0162373592329778
2025-04-26 20:00:00,SOL,149.25,149.7,148.35,149.27,57430.866586,6.699718611824501e-05,6.69949419070078e-05,149.546,150.64950000000002,142.84966666666665,0,-0.0215652857891975,1.3732433393036274,2.2033761831745173,-0.8301328438708899,2.930230120555745,0.0557543596538517,0.3357614213338128,0.0104831262149047,54.26289904396912,164874.67446505,0.3483304320226218,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0196304020938952,0,0,57430.866586,,,,,,,,,-0.0115227440209016,-0.0083302270319612
2025-04-27 00:00:00,BNB,607.5,609.0,600.1,603.1,1469.820721,-0.006915857072287,-0.0069398824465884,605.88,603.47,599.4399999999999,1,0.003494176372712,0.9517618153199692,0.9738711621394908,-0.0221093468195214,6.197588923748644,0.0206055880842598,0.4702449266535149,0.0049778570684501,48.92989959960495,1826.4253624,0.8047526886445519,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0102762210640833,0,0,1469.820721,,,,,,,,,-0.0051401094345879,0.0020657919888042
2025-04-27 00:00:00,DOGE,0.18198,0.18354,0.17748,0.17952,111616646.481285,-0.0133553173948886,-0.0134453017238372,0.181342,0.180548,0.1681143333333333,1,-0.0052089105618973,0.0030089060565157,0.0039515221920826,-0.0009426161355668,0.0047517435442565,0.0824853359716935,0.4309722551636449,0.0146595713432765,52.89737368147625,102712192.87874494,1.086693247928725,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0264691596716606,0,0,111616646.481285,,,,,,,,,0.0040663992869873,-0.0038439055376229
2025-04-27 00:00:00,ETH,1820.8,1857.52,1801.0,1809.72,42290.816172,-0.0060852372583479,-0.0061038277714179,1805.956,1786.0705000000005,1683.1205,1,0.0278061746064199,28.78880746787832,31.69443140346255,-2.9056239355842344,36.48473275457044,0.0446529378763376,0.7965332025027525,0.0071568504174915,63.80151927234402,31787.23549235,1.330433915279541,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0201604296546263,0,1,42290.816172,,,,,,,,,-0.0031551842273943,-0.0141325603252878
2025-04-27 00:00:00,SOL,149.27,150.43,146.05,147.55,188069.269054,-0.0115227440209016,-0.0115896452561998,148.784,150.5185,143.14600000000002,0,-0.027613022274944,1.0579069265991734,1.974282331859449,-0.9163754052602752,3.03378511194462,0.0585914082511379,0.1634006793406537,0.0106393835955705,48.75561331102133,165949.0622927,1.1332951597056,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0205610648047754,0,0,188069.269054,,,,,,,,,-0.0008132836326669,0.005895219691643
2025-04-27 04:00:00,BNB,603.0,603.0,596.9,600.0,1644.102712,-0.0051401094345879,-0.0051533652407947,605.4,603.18,599.7133333333333,1,-0.0108803165182987,0.5034820064729502,0.8797933310061826,-0.3763113245332324,6.197761143480887,0.0208767568184534,0.2474675718092552,0.004926076622527,44.59975100917611,1876.44497355,0.8761795497203216,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0103296019058014,0,0,1644.102712,,,,,,,,,0.0011666666666667,0.0096881122458312
2025-04-27 04:00:00,DOGE,0.17951,0.18045,0.17651,0.18025,55677518.367952,0.0040663992869873,0.0040581538307268,0.181082,0.1806285,0.1685068333333333,1,-0.0123287671232876,0.002688553454654,0.0036989284445969,-0.0010103749899428,0.0046937618625239,0.081899350059782,0.4744141910224759,0.0146812694053621,54.28911282307583,103308426.7945547,0.5389445962494002,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.026040287725514,0,0,55677518.367952,,,,,,,,,0.0026629680998613,0.0058488539650312
2025-04-27 04:00:00,ETH,1809.71,1811.77,1790.2,1804.01,14957.940727,-0.0031551842273943,-0.0031601723161381,1809.576,1786.5115,1686.4878333333331,1,0.0151712107143862,27.193702929316714,30.79428570863338,-3.600582779316668,35.41939470067255,0.0452962176766447,0.716238523161414,0.00713237127714,61.61856451550023,31672.638129650004,0.4722669663881671,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0196337019754172,0,1,14957.940727,,,,,,,,,0.0011141845111724,0.0005800776750936
2025-04-27 04:00:00,SOL,147.55,147.87,145.51,147.43,86183.967108,-0.0008132836326669,-0.0008136145272201,148.566,150.3355,143.36549999999997,0,-0.0479173393606715,0.7892199146330086,1.7372698484141609,-0.948049933781152,2.9856576039485767,0.0611857252455782,0.1841293884364249,0.0105131308287253,48.38663779818681,163485.68396005002,0.5271652234030487,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0202513572810728,0,0,86183.967108,,,,,,,,,0.0036627552058603,0.0247004170709405
2025-04-27 08:00:00,BNB,600.1,601.5,598.8,600.7,816.766918,0.0011666666666667,0.0011659866399694,603.9,602.995,599.9516666666666,1,-0.0084186200066026,0.202368401177182,0.7443083450403826,-0.5419399438632005,5.947921061803683,0.0210916512480462,0.3195493722430722,0.0049190219439689,45.766867470981154,1822.45441455,0.4481686408609984,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0099016498448538,0,0,816.766918,,,,,,,,,-0.0019976693857167,0.0114927232285538
2025-04-27 08:00:00,DOGE,0.18025,0.18256,0.17973,0.18073,62677659.543804,0.0026629680998613,0.0026594286824888,0.18073,0.181021,0.1689106666666666,0,-0.0122424441165217,0.0024452167614045,0.0034481861079584,-0.0010029693465539,0.0045606360152007,0.0716777713549139,0.4775725686622998,0.012488496184798,55.22590360635567,98277068.3532224,0.6377648478333844,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0252345267260597,0,0,62677659.543804,,,,,,,,,-0.003596525203342,0.0061100237962044
2025-04-27 08:00:00,ETH,1804.0,1815.77,1801.67,1806.02,9532.799613,0.0011141845111724,0.0011135642682771,1810.73,1788.4075,1690.0316666666663,1,0.0087919208168554,25.79441928310098,29.794312423526904,-3.999893140425925,33.89658079348165,0.0451643772314181,0.7180512082386606,0.0061482150756283,62.11001836547118,29787.762794700004,0.3200240205584061,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0187686630233782,0,1,9532.799613,,,,,,,,,-0.0067662595098614,0.0058047212564548
2025-04-27 08:00:00,SOL,147.44,148.75,147.36,147.97,49755.343789,0.0036627552058603,0.0036560636527144,148.296,150.346,143.61333333333334,0,-0.0437508078066434,0.6127931113588545,1.5123745010030996,-0.899581389644245,2.871682060809392,0.0608799544463668,0.240414613811385,0.0093327645663298,50.21259100517885,155673.38679964998,0.3196136784319763,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0194071910577102,0,0,49755.343789,,,,,,,,,0.0071636142461308,0.0250755251072858
2025-04-27 12:00:00,BNB,600.8,601.4,597.4,599.5,917.839367,-0.0019976693857167,-0.0019996673885469,602.1200000000001,602.8100000000001,600.11,0,-0.0103994717728622,-0.1315795049796406,0.5691307750363779,-0.7007102800160185,5.80878384310342,0.021689245789029,0.2468353317784367,0.0049192438259778,44.05349898072439,1804.5406295,0.5086277094544077,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0096893808892467,0,0,917.839367,,,,,,,,,0.010508757297748,0.0026279831343495
2025-04-27 12:00:00,DOGE,0.18072,0.18313,0.17915,0.18008,91839740.162049,-0.003596525203342,-0.0036030082490705,0.180506,0.1814035,0.1693245,0,-0.0142325377709657,0.0021748507850819,0.0031935190433831,-0.0010186682583012,0.004519162014115,0.0572030316495274,0.3724562336826958,0.0125109677509137,53.6232742629585,97356745.75093816,0.9433320665523992,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0250953021663427,0,0,91839740.162049,,,,,,,,,0.0122723234118171,-0.023190359351207
2025-04-27 12:00:00,ETH,1806.01,1808.0,1781.1,1793.8,22981.673627,-0.0067662595098614,-0.0067892544288302,1806.87,1790.2645,1693.5418333333334,1,-0.0069806965196163,23.429346121158687,28.521319163053263,-5.091973041894576,33.396825022518684,0.0421195384195327,0.5468867400925467,0.0061676733115184,57.30582857215838,28805.6402669,0.7978185318591163,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.018617920070531,0,1,22981.673627,,,,,,,,,0.0077879362247741,-0.0165449156982608
2025-04-27 12:00:00,SOL,147.97,149.76,147.01,149.03,118570.408463,0.0071636142461308,0.0071380774462584,148.25,150.4385,143.87316666666666,0,-0.0255655812737021,0.5521419907154836,1.3203279989455765,-0.7681860082300929,2.8629904850372925,0.0583323540265486,0.33949507836372,0.0094093432579227,53.67693915476047,153043.18039325002,0.7747513359192421,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0192108332888498,0,0,118570.408463,,,,,,,,,0.0067100583775079,-0.0173597136114187
2025-04-27 16:00:00,BNB,599.6,606.4,597.6,605.8,666.854969,0.010508757297748,0.0104539241255678,601.8199999999999,603.22,600.3549999999999,0,0.0011568335812262,0.1108439817063526,0.4774734163703729,-0.3666294346640202,6.0224421400246015,0.0205516411347795,0.7081121643267272,0.0050060959987493,53.826656494434864,1718.2719272500003,0.3880962951348828,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0099413042918861,0,0,666.854969,,,,,,,,,-0.0036315615714755,-0.000892421417974
2025-04-27 16:00:00,DOGE,0.18013,0.1823,0.17769,0.18229,48470213.007172,0.0122723234118171,0.0121976289463535,0.1805739999999999,0.181836,0.1697496666666667,0,0.0031918991800121,0.0021145372619222,0.0029777226870909,-0.0008631854251686,0.0045256504416782,0.0415552843625376,0.5600827393261623,0.01267059073942,58.07776711444043,94250096.25953606,0.5142722918149579,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0248266522665983,0,0,48470213.007172,,,,,,,,,-0.0162378627461737,-0.0178290081327625
2025-04-27 16:00:00,ETH,1793.81,1808.39,1787.12,1807.77,12292.459537,0.0077879362247741,0.0077577667866561,1804.264,1792.8974999999998,1697.3146666666669,1,0.0029849255710472,22.423783431646825,27.30181201677198,-4.878028585125154,32.53062323519593,0.0387690477447629,0.713965317280227,0.0063262844004959,61.018034929339386,26985.650025550003,0.4555183782996335,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.01799489051992,0,1,12292.459537,,,,,,,,,-0.0091327989733207,-0.0051133159367364
2025-04-27 16:00:00,SOL,149.04,150.28,148.21,150.03,61741.27394,0.0067100583775079,0.0066876461382206,148.402,150.55450000000002,144.15816666666666,0,-0.0089834203051719,0.5781031698043932,1.17188303311734,-0.5937798633129467,2.8063483075346283,0.0559558642229074,0.4377404261179109,0.0094857429198739,56.73546965749356,144885.9666356,0.426137019158552,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.018705247667364,0,0,61741.27394,,,,,,,,,-0.0135306272078917,-0.0097869865040638
2025-04-27 20:00:00,BNB,605.9,607.3,603.1,603.6,621.428027,-0.0036315615714755,-0.0036381716994429,601.92,603.475,600.5683333333334,0,0.0056647784071974,0.124015158093357,0.4067817647149697,-0.2827666066216127,5.892267701451411,0.0192492710516383,0.5107605988571747,0.0050932639679074,50.50852588826238,1580.9995228,0.3930602242683991,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0097618749195682,0,0,621.428027,,,,,,,,,0.0011597084161696,0.0047219557516504
2025-04-27 20:00:00,DOGE,0.18229,0.18241,0.17912,0.17933,35275161.82148,-0.0162378627461737,-0.0163711415844974,0.1805359999999999,0.18188,0.1701403333333333,0,-0.0125543747590991,0.001807060430251,0.0027435902357229,-0.0009365298054719,0.004437389695844,0.0399959887148833,0.1494590189860289,0.011855856897857,51.01063752779257,86270204.7790057,0.4088915971840186,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.024744268643529,0,0,35275161.82148,,,,,,,,,-0.0030112083867729,-0.0006408938494173
2025-04-27 20:00:00,ETH,1807.77,1808.0,1784.49,1791.26,11130.726647,-0.0091327989733207,-0.0091747586501108,1800.572,1794.2330000000002,1700.769,1,0.0038106766192573,20.063370687081715,25.854123750833928,-5.790753063752213,31.88629300411051,0.0359570823387035,0.4539179676417051,0.0066800892029919,54.93843306426394,25909.2927634,0.4296036464076508,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0178010411688479,0,1,11130.726647,,,,,,,,,-0.003980438350658,0.0054606136842583
2025-04-27 20:00:00,SOL,150.03,150.11,147.85,148.0,55227.18129,-0.0135306272078917,-0.0136230003348069,148.49200000000002,150.487,144.37783333333334,0,-0.01882789710952,0.4299177326825543,1.023489973030383,-0.5935722403478287,2.767323428425013,0.0575318626221814,0.2127444912252648,0.0096779213337116,49.57906886214174,134866.929553,0.4094938727606816,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0186981312731419,0,0,55227.18129,,,,,,,,,0.0027027027027026,-9.681206534060351e-05
2025-04-28 00:00:00,BNB,603.8,606.5,598.6,604.3,4667.165202,0.0011597084161696,0.0011590364738189,602.78,603.745,600.7916666666666,0,0.0028211085297045,0.1887616335178563,0.3631777384755471,-0.1744161049576907,6.035677151347737,0.017959947165734,0.5511840186855863,0.0050956249863075,51.53231011810461,1737.82434465,2.685636909373584,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0099878820972161,0,0,4667.165202,,,,,,,,,0.0024822108224391,0.0045516932457711
2025-04-28 00:00:00,DOGE,0.17934,0.17995,0.17371,0.17879,151977032.904975,-0.0030112083867729,-0.003015751196604,0.180244,0.1817685,0.1705403333333333,0,-0.0423674343867166,0.0015024895743233,0.002495370103443,-0.0009928805291196,0.0045661475747123,0.0425312120915362,0.1147246520647543,0.0113972526224199,49.81961428486619,88281360.9987386,1.7215075887553035,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0255391664786192,0,0,151977032.904975,,,,,,,,,0.0137591587896415,0.004380701536853
2025-04-28 00:00:00,ETH,1791.31,1794.0,1752.02,1784.13,66610.301127,-0.003980438350658,-0.0039883813802225,1796.596,1795.2904999999998,1704.0996666666667,1,-0.0074933244325766,17.416627132939993,24.166624427255144,-6.749997294315151,32.60727207524548,0.0326914782993515,0.3098421058226505,0.006755890135186,52.50539987784077,27392.0866141,2.431735196569966,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0182762870840384,0,1,66610.301127,,,,,,,,,0.0115574537729872,0.0106523044588101
2025-04-28 00:00:00,SOL,148.0,149.59,144.62,148.4,201905.263284,0.0027027027027026,0.0026990569691649,148.68599999999998,150.3295,144.60933333333332,0,-0.0197503137591649,0.3408275157616458,0.8869574815766357,-0.5461299658149898,2.924657469251798,0.0584249730279437,0.2803141679568318,0.0090403063672117,50.89346987674698,134521.74833405,1.500911679965833,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0197079344289204,0,0,201905.263284,,,,,,,,,0.0179919137466306,-0.0053696872401433
2025-04-28 04:00:00,BNB,604.4,607.6,603.8,605.8,1028.416032,0.0024822108224391,0.002479135225624,603.8,603.9449999999999,601.0766666666666,0,0.005143520822963,0.3569959190099325,0.3619413745824242,-0.0049454555724916,5.875985926251476,0.0179319970880976,0.6712844210762806,0.0050155300932135,53.740599326935694,1674.2969515,0.6142375347925252,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0096995475837759,0,0,1028.416032,,,,,,,,,0.0029712776493893,0.0073413110889004
2025-04-28 04:00:00,DOGE,0.1788,0.18186,0.1787,0.18125,119151710.507932,0.0137591587896415,0.0136653609710554,0.180348,0.181703,0.1709756666666666,0,-0.0255376344086021,0.0014429826122795,0.0022848926052103,-0.0008419099929307,0.0044657084622328,0.0424200853637868,0.4412287989428103,0.0116742431546107,54.97689700026213,90852761.90121,1.3114814345159178,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0246383915157676,0,0,119151710.507932,,,,,,,,,0.0029241379310345,-0.0077622280826386
2025-04-28 04:00:00,ETH,1784.13,1812.47,1784.13,1804.75,21407.133297,0.0115574537729872,0.0114911765790447,1796.342,1797.0425,1707.7716666666668,0,0.0024272653550916,16.789387856812482,22.691177113166614,-5.901789256354132,32.302466927013654,0.0301911564746795,0.6420611860081049,0.00715849550523,58.2622463801202,27950.7277578,0.7658882259702906,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0178985825887317,0,1,21407.133297,,,,,,,,,0.0063388280925336,0.0100328796208218
2025-04-28 04:00:00,SOL,148.4,151.5,148.39,151.07,131801.474045,0.0179919137466306,0.0178319748223534,149.306,150.25500000000002,144.87866666666665,0,-0.0019159619450318,0.4801348669972753,0.8055929586607636,-0.3254580916634882,2.9378962214481,0.0570619543136189,0.595056547003974,0.0098637931727656,58.64340027216567,136138.06847124998,0.9681456151468332,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0194472510852459,0,0,131801.474045,,,,,,,,,0.0040378632422057,-0.0138003342884624
